City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Puerto Wilches,CO,2022-05-25 23:10:01,7.3483,-73.896,79.43,89,100,2.37
275,Xinzhou,CN,2022-05-25 23:10:01,38.4092,112.7333,61.75,40,67,0.63
276,Kamiiso,JP,2022-05-25 23:10:02,41.8167,140.65,57.58,88,40,3.44
277,Yichun,CN,2022-05-25 23:10:02,47.7,128.9,52.07,88,100,3.47
278,Maraba,BR,2022-05-25 23:05:38,-5.3686,-49.1178,76.12,78,56,2.51
279,Nurobod,UZ,2022-05-25 23:10:03,40.9056,69.8023,73.74,26,29,8.81
280,Pauini,BR,2022-05-25 23:10:03,-7.7136,-66.9764,77.13,73,63,2.48
281,Ahipara,NZ,2022-05-25 23:10:04,-35.1667,173.1667,62.31,52,87,6.26
282,Kieta,PG,2022-05-25 23:10:04,-6.2167,155.6333,84.18,70,97,3.76
283,Caldwell,US,2022-05-25 23:10:05,43.6629,-116.6874,85.35,26,0,5.75
284,Constitucion,CL,2022-05-25 23:10:05,-35.3333,-72.4167,50.77,76,50,8.05
285,Ilulissat,GL,2022-05-25 23:10:05,69.2167,-51.1,35.62,55,100,0.0
286,Sioux Lookout,CA,2022-05-25 23:10:06,50.1001,-91.917,59.2,54,100,9.64
287,Arraial Do Cabo,BR,2022-05-25 23:07:32,-22.9661,-42.0278,73.33,77,0,19.95
288,Ngunguru,NZ,2022-05-25 23:10:07,-35.6167,174.5,60.91,64,93,8.01
289,Beringovskiy,RU,2022-05-25 23:10:07,63.05,179.3167,46.15,62,69,3.85
290,Rocha,UY,2022-05-25 23:10:08,-34.4833,-54.3333,51.35,90,100,15.03
291,Bako,ET,2022-05-25 23:10:08,5.7833,36.5667,61.9,93,100,3.06
292,Ardahan,TR,2022-05-25 23:10:08,41.1087,42.7022,30.88,80,0,0.81
293,Ellisras,ZA,2022-05-25 23:10:09,-23.6649,27.7443,61.18,41,0,5.21
294,Bubaque,GW,2022-05-25 23:10:09,11.2833,-15.8333,78.1,76,98,2.71
295,Esperance,AU,2022-05-25 23:10:10,-33.8667,121.9,56.48,80,73,9.15
296,San Jose,US,2022-05-25 23:05:38,37.3394,-121.895,98.69,32,75,17.27
297,Leshan,CN,2022-05-25 23:10:10,29.5623,103.7639,70.05,92,100,1.32
298,Santa Luzia,BR,2022-05-25 23:10:11,-19.7697,-43.8514,67.1,69,79,2.91
299,Wonthaggi,AU,2022-05-25 23:10:11,-38.6044,145.5913,51.82,67,99,6.35
300,Vaitape,PF,2022-05-25 23:10:12,-16.5167,-151.75,80.76,66,5,11.65
301,Gamba,GA,2022-05-25 23:10:12,-2.65,10.0,73.49,91,18,5.19
302,Angoche,MZ,2022-05-25 23:10:13,-16.2325,39.9086,71.49,78,0,5.99
303,Sao Felix Do Xingu,BR,2022-05-25 23:10:13,-6.6447,-51.995,73.08,75,8,3.44
304,Novo Aripuana,BR,2022-05-25 23:10:13,-5.1206,-60.3797,79.18,79,92,2.95
305,Salalah,OM,2022-05-25 23:06:06,17.0151,54.0924,82.49,83,40,4.61
306,Seymchan,RU,2022-05-25 23:10:14,62.8833,152.4333,44.24,85,100,2.35
307,Iqaluit,CA,2022-05-25 23:10:14,63.7506,-68.5145,17.33,72,75,26.46
308,Vostok,RU,2022-05-25 23:10:15,46.4856,135.8833,61.65,76,95,3.18
309,Padang,ID,2022-05-25 23:10:15,-0.9492,100.3543,77.41,68,100,3.8
310,Yumen,CN,2022-05-25 23:10:16,40.2833,97.2,62.55,12,100,11.56
311,Codrington,AU,2022-05-25 23:10:16,-38.2667,141.9667,57.4,87,72,12.12
312,Hamilton,US,2022-05-25 23:05:29,39.1834,-84.5333,80.04,91,20,8.05
313,Fort-Shevchenko,KZ,2022-05-25 23:10:17,44.5086,50.263,61.05,74,47,10.78
314,Cap Malheureux,MU,2022-05-25 23:10:17,-19.9842,57.6142,76.5,66,30,12.08
315,Traunstein,DE,2022-05-25 23:10:18,47.8833,12.65,54.1,80,47,4.59
316,Sakakah,SA,2022-05-25 23:09:08,29.9697,40.2064,77.65,17,0,12.77
317,Bonthe,SL,2022-05-25 23:11:19,7.5264,-12.505,76.64,89,100,12.21
318,Umm Kaddadah,SD,2022-05-25 23:11:19,13.6017,26.6876,80.83,10,97,11.34
319,Paamiut,GL,2022-05-25 23:11:20,61.994,-49.6678,33.39,62,16,7.63
320,Maturin,VE,2022-05-25 23:11:20,9.75,-63.1767,74.84,90,82,6.91
321,Caucaia,BR,2022-05-25 23:11:20,-3.7361,-38.6531,80.04,78,20,4.61
322,Komsomolskiy,UZ,2022-05-25 23:11:21,40.4272,71.7189,71.38,40,0,2.3
323,Coos Bay,US,2022-05-25 23:11:21,43.3665,-124.2179,77.31,88,0,19.57
324,Ambilobe,MG,2022-05-25 23:11:22,-13.2,49.05,68.61,93,18,3.11
325,Saint Anthony,US,2022-05-25 23:11:22,45.0205,-93.218,52.25,93,100,11.5
326,Port Moresby,PG,2022-05-25 23:11:22,-9.4431,147.1797,78.58,83,45,7.81
327,Rio Grande,BR,2022-05-25 23:11:23,-32.035,-52.0986,60.94,98,100,7.7
328,Cairns,AU,2022-05-25 23:11:23,-16.9167,145.7667,75.15,73,4,8.05
329,San Jose Del Palmar,CO,2022-05-25 23:11:24,4.9742,-76.2283,64.35,99,100,1.36
330,Whitehorse,CA,2022-05-25 23:07:47,60.7161,-135.0538,56.01,50,75,3.44
331,Paraguacu,BR,2022-05-25 23:11:24,-21.5472,-45.7375,62.37,65,40,2.68
332,Geraldton,AU,2022-05-25 23:11:25,-28.7667,114.6,61.21,77,100,11.5
333,Egvekinot,RU,2022-05-25 23:11:25,66.3167,-179.1667,40.5,73,87,6.04
334,Juneau,US,2022-05-25 23:07:53,58.3019,-134.4197,57.2,76,75,9.22
335,Atambua,ID,2022-05-25 23:11:25,-9.1061,124.8925,75.0,84,100,4.12
336,Bud,US,2022-05-25 23:11:26,39.447,-86.1758,74.68,87,99,14.94
337,Georgetown,MY,2022-05-25 23:08:15,5.4112,100.3354,78.73,89,20,0.0
338,Kokoda,PG,2022-05-25 23:11:26,-8.8785,147.7407,80.15,83,55,2.28
339,Caravelas,BR,2022-05-25 23:11:27,-17.7125,-39.2481,70.54,87,2,7.38
340,Agnibilekrou,CI,2022-05-25 23:11:27,7.1344,-3.2047,72.19,98,99,3.2
341,Ranong,TH,2022-05-25 23:11:28,9.9658,98.6348,79.68,88,93,9.78
342,Tazovskiy,RU,2022-05-25 23:11:28,67.4667,78.7,32.9,79,10,7.34
343,Altamira,BR,2022-05-25 23:11:28,-3.2033,-52.2064,76.71,81,77,2.46
344,Sarakhs,IR,2022-05-25 23:11:29,36.5449,61.1577,74.91,34,0,16.37
345,Cartagena,CO,2022-05-25 23:11:29,10.3997,-75.5144,85.62,74,75,5.75
346,Zhuanghe,CN,2022-05-25 23:11:30,39.7008,122.9911,60.53,59,18,6.13
347,Dubbo,AU,2022-05-25 23:11:30,-32.25,148.6167,57.33,88,40,10.36
348,High Rock,BS,2022-05-25 23:11:31,26.6208,-78.2833,82.42,68,74,14.09
349,Tshikapa,CD,2022-05-25 23:11:31,-6.4167,20.8,71.17,82,12,0.43
350,Tarut,SA,2022-05-25 23:11:32,26.5733,50.0369,82.6,35,0,10.13
351,Mercedes,AR,2022-05-25 23:11:32,-34.6515,-59.4307,45.79,80,100,5.21
352,Jalu,LY,2022-05-25 23:11:33,29.0331,21.5482,85.14,11,0,9.69
353,Sungaipenuh,ID,2022-05-25 23:11:33,-2.0833,101.3833,64.54,78,100,3.29
354,Mpanda,TZ,2022-05-25 23:09:15,-6.3655,31.0409,64.65,81,72,1.5
355,Cockburn Town,TC,2022-05-25 23:11:14,21.4612,-71.1419,79.36,74,4,16.4
356,Banda Aceh,ID,2022-05-25 23:11:34,5.5577,95.3222,79.92,79,98,8.5
357,Warrnambool,AU,2022-05-25 23:11:34,-38.3833,142.4833,57.81,86,64,12.12
358,Nelson Bay,AU,2022-05-25 23:11:35,-32.7167,152.15,60.12,98,99,1.01
359,San Martin,AR,2022-05-25 23:11:35,-33.081,-68.4681,46.35,63,100,12.95
360,Ixtapa,MX,2022-05-25 23:09:10,20.7,-105.2,81.63,69,0,12.66
361,Ornskoldsvik,SE,2022-05-25 23:12:36,63.2909,18.7153,45.55,100,100,4.61
362,San Cristobal,VE,2022-05-25 23:12:36,7.7669,-72.225,75.38,84,100,3.47
363,Byron Bay,AU,2022-05-25 23:11:43,-28.65,153.6167,62.71,88,49,8.68
364,Lolodorf,CM,2022-05-25 23:12:37,3.2333,10.7333,70.27,100,94,1.43
365,Oktyabrskoye,RU,2022-05-25 23:12:37,43.0645,44.7417,44.74,100,51,4.47
366,Pathein,MM,2022-05-25 23:12:38,16.7833,94.7333,78.71,92,61,5.06
367,Yenagoa,NG,2022-05-25 23:12:38,4.9247,6.2642,74.79,93,98,3.91
368,Bonga,ET,2022-05-25 23:12:38,7.2833,36.2333,58.84,98,100,1.54
369,Calama,CL,2022-05-25 23:11:44,-22.4667,-68.9333,59.49,4,0,6.91
370,San Quintin,MX,2022-05-25 23:12:39,30.4833,-115.95,68.23,60,0,6.96
371,Nome,US,2022-05-25 23:09:11,64.5011,-165.4064,52.11,71,0,14.97
372,Ca Mau,VN,2022-05-25 23:12:40,9.1769,105.15,80.87,80,100,7.43
373,Pont-Sainte-Maxence,FR,2022-05-25 23:12:40,49.3017,2.6047,61.81,82,100,9.48
374,Chapais,CA,2022-05-25 23:12:40,49.7834,-74.8492,59.29,54,100,4.03
375,Sibolga,ID,2022-05-25 23:12:41,1.7427,98.7792,76.73,78,100,2.91
376,Tiksi,RU,2022-05-25 23:12:41,71.6872,128.8694,24.12,88,98,8.81
377,Leningradskiy,RU,2022-05-25 23:12:42,69.3833,178.4167,49.78,57,100,6.58
378,Kinshasa,CD,2022-05-25 23:12:42,-4.3246,15.3215,74.1,89,87,1.12
379,Santa Barbara,US,2022-05-25 23:11:32,34.7333,-120.0343,76.33,23,22,8.48
380,Suleja,NG,2022-05-25 23:12:43,9.1758,7.1808,76.21,73,37,5.21
381,Clarence Town,AU,2022-05-25 23:12:43,-32.5833,151.7833,62.82,83,91,1.5
382,Rawson,AR,2022-05-25 23:12:43,-43.3002,-65.1023,44.65,34,0,9.86
383,Santa Cruz Cabralia,BR,2022-05-25 23:12:44,-16.2781,-39.0247,71.83,78,40,12.66
384,Ostrovnoy,RU,2022-05-25 23:12:44,68.0531,39.5131,34.0,99,34,5.75
385,Northam,GB,2022-05-25 23:12:45,51.0333,-4.2167,54.61,94,8,13.0
386,Manono,CD,2022-05-25 23:12:45,-7.3,27.4167,71.17,80,84,2.17
387,Luderitz,NA,2022-05-25 23:12:46,-26.6481,15.1594,57.27,80,3,6.69
388,Migori,KE,2022-05-25 23:12:36,-1.0634,34.4731,61.61,95,99,3.6
389,Svobodnyy,RU,2022-05-25 23:12:46,51.4,128.1333,63.77,46,96,6.91
390,Waingapu,ID,2022-05-25 23:12:47,-9.6567,120.2641,79.18,84,99,7.99
391,Xichang,CN,2022-05-25 23:12:47,27.8964,102.2634,68.27,92,100,2.55
392,Rizhao,CN,2022-05-25 23:12:47,35.4275,119.4553,64.6,38,71,4.07
393,Kalmunai,LK,2022-05-25 23:12:48,7.4167,81.8167,78.31,85,100,8.37
394,Sena Madureira,BR,2022-05-25 23:12:48,-9.0656,-68.6569,78.8,76,100,1.92
395,Puerto Leguizamo,CO,2022-05-25 23:12:49,-0.1934,-74.7819,73.38,97,74,2.3
396,Betioky,MG,2022-05-25 23:12:49,-23.7167,44.3833,64.6,94,0,1.43
397,Tegh,AM,2022-05-25 23:12:49,39.5579,46.4772,43.61,93,96,1.23
398,Mahdalynivka,UA,2022-05-25 23:12:50,48.921,34.9156,53.69,67,76,7.83
399,Marawi,PH,2022-05-25 23:12:50,7.9986,124.2928,71.51,90,83,1.61
400,Pervomayskiy,RU,2022-05-25 23:12:51,53.2485,40.2871,40.41,79,80,7.29
401,Wankaner,IN,2022-05-25 23:12:51,22.6167,70.9333,81.01,77,0,13.22
402,Lixourion,GR,2022-05-25 23:12:51,38.2019,20.4314,69.94,55,7,3.4
403,Carutapera,BR,2022-05-25 23:12:52,-1.195,-46.02,75.22,95,69,6.24
404,Dickinson,US,2022-05-25 23:09:59,29.4608,-95.0513,84.36,45,20,11.5
405,Lagoa,PT,2022-05-25 23:12:52,39.05,-27.9833,61.23,78,0,13.0
406,Pangai,TO,2022-05-25 23:12:53,-19.8,-174.35,78.93,78,82,14.18
407,Coquimbo,CL,2022-05-25 23:13:53,-29.9533,-71.3436,55.13,100,0,4.61
408,Gbadolite,CD,2022-05-25 23:13:54,4.2833,21.0167,69.89,96,95,2.28
409,Emiliano Zapata,MX,2022-05-25 23:10:05,18.8333,-99.1833,93.81,22,75,4.61
410,Sandpoint,US,2022-05-25 23:12:52,48.2766,-116.5533,62.85,82,100,5.99
411,Benguela,AO,2022-05-25 23:13:54,-12.5763,13.4055,70.27,78,4,3.04
412,Escanaba,US,2022-05-25 23:13:55,45.7453,-87.0646,51.76,100,100,19.57
413,Kamaishi,JP,2022-05-25 23:13:55,39.2667,141.8833,65.82,77,3,11.43
414,Dale,US,2022-05-25 23:13:56,38.1689,-86.99,76.73,88,20,12.66
415,Sabha,LY,2022-05-25 23:13:56,27.0377,14.4283,87.24,10,56,6.11
416,Krasnoselkup,RU,2022-05-25 23:13:56,65.7,82.4667,38.84,76,1,9.91
417,Calamar,CO,2022-05-25 23:13:57,10.2511,-74.9146,80.6,85,100,6.29
418,Nicoya,CR,2022-05-25 23:13:57,10.1483,-85.452,80.26,81,99,4.0
419,Maragogi,BR,2022-05-25 23:13:58,-9.0122,-35.2225,75.92,89,100,10.51
420,Kostomuksha,RU,2022-05-25 23:09:08,64.571,30.5767,41.65,79,99,5.99
421,Pontianak,ID,2022-05-25 23:13:58,-0.0333,109.3333,75.18,94,40,4.61
422,Khorixas,NA,2022-05-25 23:13:59,-20.3667,14.9667,62.8,28,0,4.34
423,Schleiden,DE,2022-05-25 23:12:30,50.5295,6.477,57.87,74,100,12.59
424,Korsakov,RU,2022-05-25 23:13:59,46.6328,142.7813,50.85,85,100,4.34
425,Dolores,AR,2022-05-25 23:14:00,-36.3132,-57.6792,45.07,85,82,6.62
426,Neepawa,CA,2022-05-25 23:14:00,50.2289,-99.4664,62.65,57,91,10.71
427,Moose Factory,CA,2022-05-25 23:14:01,51.2585,-80.6094,41.14,53,100,9.98
428,Araouane,ML,2022-05-25 23:14:01,18.9048,-3.5265,86.88,35,95,16.15
429,Opuwo,NA,2022-05-25 23:14:02,-18.0607,13.84,57.88,33,0,4.85
430,Olafsvik,IS,2022-05-25 23:14:02,64.8945,-23.7142,42.93,81,100,8.72
431,Mareeba,AU,2022-05-25 23:14:02,-17.0,145.4333,70.52,87,33,1.99
432,Farmington,US,2022-05-25 23:14:03,36.7281,-108.2187,80.15,13,0,29.93
433,Dhidhdhoo,MV,2022-05-25 23:14:03,6.8833,73.1,82.42,77,100,10.76
434,Mayumba,GA,2022-05-25 23:14:04,-3.432,10.6554,73.63,91,16,4.76
435,Lafiagi,NG,2022-05-25 23:14:04,8.8667,5.4167,78.15,74,17,4.81
436,Thinadhoo,MV,2022-05-25 23:14:04,0.5333,72.9333,82.67,72,87,6.17
437,Mizdah,LY,2022-05-25 23:14:05,31.4451,12.9801,75.97,22,9,11.1
438,Etchoropo,MX,2022-05-25 23:14:05,26.7667,-109.6667,90.41,42,0,10.78
439,Chicama,PE,2022-05-25 23:14:06,-7.8447,-79.1469,61.34,77,11,6.44
440,Lingyuan,CN,2022-05-25 23:14:06,41.24,119.4011,66.7,27,10,11.63
441,Gannan,CN,2022-05-25 23:14:07,47.9147,123.5031,62.6,43,96,11.32
442,Port Hedland,AU,2022-05-25 23:14:07,-20.3167,118.5667,71.65,68,59,9.22
443,Buenaventura,CO,2022-05-25 23:14:07,3.8801,-77.0312,75.63,96,100,2.21
444,Isangel,VU,2022-05-25 23:14:08,-19.55,169.2667,80.46,70,16,4.18
445,Saint-Augustin,CA,2022-05-25 23:14:08,51.226,-58.6502,49.82,81,100,11.79
446,Agadez,NE,2022-05-25 23:14:09,19.75,10.25,87.55,11,100,7.07
447,Guerrero Negro,MX,2022-05-25 23:14:09,27.9769,-114.0611,72.41,52,0,16.02
448,Wairoa,NZ,2022-05-25 23:14:09,-39.0333,177.3667,49.55,97,100,4.0
449,Matara,LK,2022-05-25 23:14:10,5.9485,80.5353,77.41,90,92,7.49
450,Mahon,ES,2022-05-25 23:14:10,39.8885,4.2658,59.56,82,20,5.75
451,Kano,NG,2022-05-25 23:14:11,12.0001,8.5167,84.02,27,0,7.0
452,Diofior,SN,2022-05-25 23:14:11,14.1833,-16.6667,73.89,74,49,9.71
453,Gasa,PS,2022-05-25 23:15:11,31.5,34.4667,68.23,82,0,6.55
454,Shieli,KZ,2022-05-25 23:15:12,44.1667,66.75,69.85,48,0,7.45
455,Touros,BR,2022-05-25 23:12:48,-5.1989,-35.4608,76.3,85,62,9.51
456,Yerbogachen,RU,2022-05-25 23:15:13,61.2767,108.0108,45.3,69,100,10.47
457,Tokur,RU,2022-05-25 23:15:13,53.1333,132.9,52.63,71,95,4.52
458,Sovetskiy,RU,2022-05-25 23:15:13,61.3614,63.5842,58.64,86,96,10.85
459,Usinsk,RU,2022-05-25 23:15:14,65.9939,57.5281,52.5,82,100,22.66
460,Asau,RO,2022-05-25 23:15:14,46.4333,26.4,62.96,83,37,5.95
461,Kyshtovka,RU,2022-05-25 23:15:15,56.555,76.6271,61.39,71,77,8.25
462,Sangar,RU,2022-05-25 23:15:15,63.9242,127.4739,43.05,58,76,4.03
463,Carballo,ES,2022-05-25 23:15:15,43.213,-8.691,59.02,90,24,5.55
464,Powell River,CA,2022-05-25 23:15:16,49.8496,-124.5361,66.07,59,75,13.8
465,Mojoagung,ID,2022-05-25 23:15:16,-7.5667,112.35,75.09,93,100,3.8
466,Estelle,US,2022-05-25 23:15:17,29.8458,-90.1067,75.2,86,100,5.75
467,Igarka,RU,2022-05-25 23:15:17,67.4667,86.5833,32.99,84,89,10.98
468,Hirara,JP,2022-05-25 23:16:32,24.8,125.2833,75.47,100,75,6.91
469,Lubao,PH,2022-05-25 23:16:33,14.9167,120.55,83.91,82,100,0.56
470,Alta Floresta,BR,2022-05-25 23:16:25,-9.8756,-56.0861,75.43,66,43,1.68
471,Lyngseidet,NO,2022-05-25 23:16:34,69.5763,20.2189,57.2,70,17,14.32
472,Ibicarai,BR,2022-05-25 23:16:34,-14.865,-39.5875,65.79,96,20,2.28
473,Mecca,SA,2022-05-25 23:16:34,21.4267,39.8261,85.19,23,0,5.41
474,Soyo,AO,2022-05-25 23:16:35,-6.1349,12.3689,74.03,85,2,6.76
475,Berlevag,NO,2022-05-25 23:16:35,70.8578,29.0864,48.15,61,34,2.3
476,Lorengau,PG,2022-05-25 23:15:21,-2.0226,147.2712,82.58,73,100,2.15
477,Houma,US,2022-05-25 23:13:03,29.5958,-90.7195,71.6,94,75,20.71
478,Resen,MK,2022-05-25 23:16:36,41.0889,21.0122,62.85,70,2,3.44
479,Bakonyszentlaszlo,HU,2022-05-25 23:16:36,47.389,17.8032,54.41,95,89,8.37
480,Bozeman,US,2022-05-25 23:14:06,45.6796,-111.0386,73.0,29,0,11.5
481,Yurino,RU,2022-05-25 23:16:37,56.2942,46.3039,36.59,97,72,6.08
482,Meulaboh,ID,2022-05-25 23:16:37,4.1363,96.1285,76.32,85,95,4.45
483,Mastic Beach,US,2022-05-25 23:16:38,40.7668,-72.8521,61.54,67,0,8.99
484,Sinnamary,GF,2022-05-25 23:16:38,5.3833,-52.95,79.14,85,11,7.81
485,Esna,EG,2022-05-25 23:16:38,25.2934,32.554,82.15,14,0,13.87
486,Kataysk,RU,2022-05-25 23:16:39,56.289,62.5841,50.05,95,59,6.44
487,Pomabamba,PE,2022-05-25 23:16:39,-8.8333,-77.4667,53.69,72,88,4.05
488,Tiarei,PF,2022-05-25 23:16:40,-17.5333,-149.3333,84.22,71,21,11.3
489,Campbellton,CA,2022-05-25 23:16:40,48.0075,-66.6727,70.25,58,98,7.45
490,Armeria,MX,2022-05-25 23:16:41,18.9333,-103.9667,83.79,60,60,6.64
491,Kerema,PG,2022-05-25 23:16:41,-7.9631,145.7785,79.18,84,84,1.39
492,Kozhevnikovo,RU,2022-05-25 23:16:41,56.2589,83.9714,57.25,68,0,9.51
493,Pangody,RU,2022-05-25 23:16:42,65.85,74.4859,43.12,63,97,9.95
494,Liverpool,GB,2022-05-25 23:16:42,53.4106,-2.9779,56.28,77,20,12.66
495,Otane,NZ,2022-05-25 23:16:43,-39.8833,176.6333,50.02,80,100,6.26
496,Dalhousie,IN,2022-05-25 23:15:16,32.5333,75.9833,56.23,53,3,6.87
497,Strelka,RU,2022-05-25 23:16:43,58.0728,93.0344,52.86,71,0,5.59
498,Darab,IR,2022-05-25 23:16:44,28.7519,54.5444,73.02,8,0,6.69
499,Tateyama,JP,2022-05-25 23:16:44,34.9833,139.8667,68.23,74,67,6.76
500,Fukue,JP,2022-05-25 23:16:44,32.6881,128.8419,66.56,100,75,5.75
501,Brazzaville,CG,2022-05-25 23:17:45,-4.2658,15.2832,75.2,87,89,1.23
502,Prainha,BR,2022-05-25 23:17:45,-1.8,-53.48,76.82,84,60,2.82
503,Phonhong,LA,2022-05-25 23:17:46,18.5007,102.4166,73.63,96,97,1.45
504,Shimoda,JP,2022-05-25 23:17:46,34.6667,138.95,71.96,80,84,5.82
505,Inirida,CO,2022-05-25 23:17:46,3.8653,-67.9239,75.49,95,96,1.99
506,East Wenatchee Bench,US,2022-05-25 23:17:47,47.4257,-120.2812,76.28,27,0,8.05
507,Westport,US,2022-05-25 23:17:47,41.1415,-73.3579,66.61,63,0,8.05
508,Laguna,US,2022-05-25 23:13:38,38.421,-121.4238,104.05,18,0,6.91
509,Nuuk,GL,2022-05-25 23:17:48,64.1835,-51.7216,38.01,56,20,3.44
510,Peniche,PT,2022-05-25 23:17:48,39.3558,-9.3811,61.29,87,12,18.21
511,Ascona,CH,2022-05-25 23:17:49,46.1545,8.7733,65.32,82,100,1.14
512,Christchurch,NZ,2022-05-25 23:15:53,-43.5333,172.6333,49.32,75,100,9.22
513,Juli,PE,2022-05-25 23:17:49,-16.2167,-69.45,39.74,63,100,4.59
514,Palmer,US,2022-05-25 23:15:19,42.1584,-72.3287,71.51,47,75,10.36
515,Jian,CN,2022-05-25 23:14:04,27.1172,114.9793,71.22,98,100,6.15
516,Adrar,MR,2022-05-25 23:17:50,20.5022,-10.0711,90.07,12,3,8.19
517,Susangerd,IR,2022-05-25 23:17:50,31.5608,48.1831,84.4,18,0,8.43
518,Betsiamites,CA,2022-05-25 23:17:50,48.9413,-68.646,68.09,62,100,9.35
519,Qaqortoq,GL,2022-05-25 23:17:51,60.7167,-46.0333,36.77,69,11,6.76
520,Greifswald,DE,2022-05-25 23:17:51,54.1,13.3833,54.07,81,79,9.51
521,Uporovo,RU,2022-05-25 23:17:52,56.3109,66.2693,60.48,66,83,7.76
522,Broome,US,2022-05-25 23:17:52,42.2506,-75.833,72.7,51,40,12.66
523,Corsicana,US,2022-05-25 23:15:47,32.0954,-96.4689,75.22,43,40,17.27
524,Bang Saphan,TH,2022-05-25 23:17:53,11.2126,99.5117,77.85,91,100,5.75
525,Butka,RU,2022-05-25 23:17:53,56.7179,63.7866,53.44,96,48,4.83
526,Acapulco,MX,2022-05-25 23:14:18,16.8634,-99.8901,85.82,66,75,9.22
527,Kharan,PK,2022-05-25 23:17:54,28.5833,65.4167,84.4,32,0,5.23
528,Dwarka,IN,2022-05-25 23:17:54,22.2394,68.9678,81.79,82,5,16.26
529,Tabas,IR,2022-05-25 23:17:54,33.5959,56.9244,77.88,16,0,5.39
530,Samarai,PG,2022-05-25 23:17:55,-10.6167,150.6667,80.67,75,46,7.07
531,Labrea,BR,2022-05-25 23:17:55,-7.2586,-64.7981,80.91,68,77,2.39
532,Svetlyy,RU,2022-05-25 23:17:56,54.675,20.1347,48.96,89,29,6.29
533,Aswan,EG,2022-05-25 23:17:56,24.0934,32.907,81.36,13,0,10.96
534,Arman,RU,2022-05-25 23:17:57,59.7,150.1667,41.02,99,100,5.53
535,Shrewsbury,GB,2022-05-25 23:17:57,52.7101,-2.7521,53.64,88,0,8.05
536,Lakes Entrance,AU,2022-05-25 23:17:58,-37.8811,147.981,52.16,62,96,4.23
537,Dresden,DE,2022-05-25 23:15:43,51.0509,13.7383,58.17,72,0,6.91
538,Saurimo,AO,2022-05-25 23:17:58,-9.6608,20.3916,60.49,44,58,4.83
539,Milledgeville,US,2022-05-25 23:17:59,33.0801,-83.2321,86.14,70,40,3.44
540,Taunggyi,MM,2022-05-25 23:17:59,20.7833,97.0333,60.98,97,22,3.44
541,Tabuk,PH,2022-05-25 23:17:59,17.4189,121.4443,78.53,86,68,4.03
542,Singaraja,ID,2022-05-25 23:18:00,-8.112,115.0882,80.56,81,88,2.19
543,Sambava,MG,2022-05-25 23:18:00,-14.2667,50.1667,70.45,89,11,6.76
544,Ossora,RU,2022-05-25 23:18:01,59.2353,163.0719,39.65,87,100,4.81
545,Kamenka,RU,2022-05-25 23:18:01,51.3223,42.7678,43.36,68,100,5.12
546,Necochea,AR,2022-05-25 23:19:02,-38.5473,-58.7368,47.8,57,20,11.25
547,Pecos,US,2022-05-25 23:19:02,31.4229,-103.4932,78.89,18,0,8.05
